utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 okay, I wanna listen,0.0,MOT,MOT,0.6490000000000009,59.121,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I wanna listen, I wanna tell a story and you do it too,0.0,MOT,CHI,1.1129999999999995,59.77,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I wanna tell a story and you do it too, okay,0.0,CHI,MOT,6.582999999999991,60.883,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, I'll I'll tell it with you but you hafta start it because I don't know what story you wanna tell,0.0,MOT,MOT,1.463000000000008,67.466,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I'll I'll tell it with you but you hafta start it because I don't know what story you wanna tell, what story do you think you'd like to tell,0.0,MOT,MOT,3.8229999999999933,68.929,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what story do you think you'd like to tell, this one,0.0,MOT,CHI,7.814999999999998,72.752,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 this one, okay how does it go,0.0,CHI,MOT,3.5900000000000034,80.567,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay how does it go, like this,3.0,MOT,CHI,3.0760000000000076,84.157,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 like this, how does it go,0.0,CHI,MOT,2.926000000000002,90.233,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 how does it go, I wanna play now,0.0,MOT,CHI,1.9629999999999939,93.159,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I wanna play now, type a key,0.0,CHI,CHI,1.6290000000000049,95.122,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 type a key, okay,0.0,CHI,MOT,4.721999999999994,96.751,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, you can't press the buttons on it while we're makin the tape then it'll stop the tape from working,0.0,MOT,MOT,0.9980000000000047,101.473,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 you can't press the buttons on it while we're makin the tape then it'll stop the tape from working, but you were gonna tell me a story I wanna hear it I wanna hear it,0.0,MOT,MOT,6.897999999999996,102.471,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 but you were gonna tell me a story I wanna hear it I wanna hear it, well what is the story then,0.0,MOT,CHI,3.3419999999999987,109.369,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 well what is the story then, come on,0.0,CHI,CHI,3.1099999999999994,112.711,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 come on, well you hafta make up the story,0.0,CHI,MOT,1.445999999999998,115.821,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 well you hafta make up the story, we'll listen to it after,0.0,MOT,MOT,3.073999999999998,117.267,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 we'll listen to it after,,0.0,MOT,CHI,1.6290000000000049,120.341,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
, how does it go,0.0,CHI,MOT,2.378,121.97,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 how does it go, I don't know,0.0,MOT,CHI,0.7319999999999993,124.348,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, once upon a time,0.0,CHI,MOT,2.0940000000000083,125.08,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 once upon a time, okay,0.0,MOT,MOT,1.4629999999999939,127.174,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, once upon a time there was a,0.0,MOT,MOT,1.2959999999999923,128.637,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 once upon a time there was a, in there,3.0,MOT,CHI,2.694999999999993,129.933,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 in there, this isn't a this isn't a tape that makes a story happen,0.0,CHI,MOT,0.981000000000023,135.628,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 this isn't a this isn't a tape that makes a story happen, we don't listen to it,0.0,MOT,MOT,7.099999999999994,136.609,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 we don't listen to it, we're gonna ma we're gonna tell it a story and then later we can listen to it after it makes a tape of us,0.0,MOT,MOT,1.546999999999997,143.709,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 we're gonna ma we're gonna tell it a story and then later we can listen to it after it makes a tape of us, so once upon a time there was a,0.0,MOT,MOT,6.149000000000001,145.256,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 so once upon a time there was a, what,0.0,MOT,CHI,2.8429999999999893,151.405,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what, what,0.0,CHI,MOT,1.3970000000000198,154.248,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what, well I don't know,0.0,MOT,CHI,3.9729999999999848,155.645,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 well I don't know, you don't know what story you wanna tell,0.0,CHI,MOT,1.879000000000019,159.618,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 you don't know what story you wanna tell, um Cinderella,-0.0010000000000047748,MOT,CHI,1.9449999999999932,161.497,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 um Cinderella, okay,0.0,CHI,MOT,1.7789999999999964,163.441,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, there was a girl named,0.0,MOT,MOT,0.5829999999999984,165.22,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 there was a girl named, Cinderella,0.0,MOT,CHI,2.8429999999999893,165.803,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 Cinderella, and she had,0.0,CHI,MOT,1.396000000000015,168.646,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and she had, two step and stepmother,0.0,MOT,CHI,2.294000000000011,170.042,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 two step and stepmother, right,0.0,CHI,MOT,5.520999999999987,172.336,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 right, now those stepsisters and the stepmother were they nice to Cinderella,0.0,MOT,MOT,1.2949999999999875,177.857,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 now those stepsisters and the stepmother were they nice to Cinderella, do you think they were nice to Cinderella,0.0,MOT,MOT,4.63900000000001,179.152,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 do you think they were nice to Cinderella, no,0.0,MOT,CHI,3.841000000000008,183.791,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 no, no,0.0,CHI,MOT,1.063999999999993,187.632,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 no, what what was wrong with them,0.0,MOT,MOT,0.9819999999999993,188.696,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what what was wrong with them, what did they do,0.0,MOT,MOT,5.286000000000001,189.678,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what did they do, they doed her maked her do her chores,0.0,MOT,CHI,1.6299999999999955,194.964,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 they doed her maked her do her chores, they made her do her chores,4.700000000000017,CHI,MOT,8.295999999999992,196.594,True,['P2Y09M16D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 they made her do her chores, and what were her chores,0.0,MOT,MOT,1.7129999999999939,209.59,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and what were her chores, I don't know,0.0,MOT,CHI,4.472000000000008,211.303,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, you don't remember,0.0,CHI,MOT,1.6459999999999866,215.775,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 you don't remember, hey don't you have Cinderell,0.0,MOT,MOT,1.0300000000000011,217.421,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 hey don't you have Cinderell, where is Cinderella,0.0,MOT,MOT,1.5460000000000207,218.451,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 where is Cinderella, she's over there isn't she,0.0,MOT,MOT,0.8979999999999961,219.997,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 she's over there isn't she, go get her,0.0,MOT,MOT,1.063999999999993,220.895,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 go get her,,0.0,MOT,CHI,1.6299999999999955,221.959,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
, okay,5.0,CHI,MOT,2.0279999999999916,223.589,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, so when she would do her chores what would she hafta do,0.0,MOT,MOT,0.731000000000023,230.617,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 so when she would do her chores what would she hafta do, I don't know,0.0,MOT,CHI,2.0459999999999923,231.348,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, would she hafta clean things,0.0,CHI,MOT,1.1299999999999955,233.394,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 would she hafta clean things, okay,0.0,MOT,MOT,5.037000000000006,234.524,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 okay, how did that go,0.0,MOT,MOT,2.11099999999999,239.561,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 how did that go, I don't know,0.0,MOT,CHI,0.6490000000000009,241.672,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, xxx,0.0,CHI,CHI,1.8789999999999907,242.321,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 xxx, oh that sounds like something that happened when the fairy godmother came around right,0.0,CHI,MOT,3.1420000000000243,244.2,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 oh that sounds like something that happened when the fairy godmother came around right, yes,4.999999999999972,MOT,CHI,5.468999999999994,247.342,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 yes, and her ugly stepsisters and her ugly stepmother ripped her dress and said that's my dress,0.0,CHI,CHI,1.247000000000014,257.811,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and her ugly stepsisters and her ugly stepmother ripped her dress and said that's my dress, and they weren't gonna let her go where,0.0,CHI,MOT,14.78000000000003,259.058,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and they weren't gonna let her go where, I don't know,0.0,MOT,CHI,3.5089999999999577,273.838,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, they weren't gonna let her go to the,0.0,CHI,MOT,1.1299999999999955,277.347,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 they weren't gonna let her go to the, ball,0.0,MOT,CHI,1.4630000000000223,278.477,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 ball, the ball,0.0,CHI,MOT,1.2309999999999945,279.94,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 the ball, and who was at the ball waiting to meet meet everybody,0.0,MOT,MOT,1.228999999999985,281.171,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and who was at the ball waiting to meet meet everybody, the prince,-0.0009999999999763531,MOT,CHI,4.324000000000012,282.4,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 the prince, that's right,0.0,CHI,MOT,2.342999999999961,286.723,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 that's right, so if the stepsisters and the stepmother weren't gonna to let Cinderella go meet the prince how was she gonna to get to the ball,0.0,MOT,MOT,0.7320000000000277,289.066,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 so if the stepsisters and the stepmother weren't gonna to let Cinderella go meet the prince how was she gonna to get to the ball, I don't know,0.0,MOT,CHI,10.009000000000015,289.798,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 I don't know, well who came by,0.0,CHI,MOT,1.0629999999999882,299.807,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 well who came by, uh her fairy godmother,0.0,MOT,CHI,1.4459999999999695,300.87,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 uh her fairy godmother, and then she said her earrin,0.0,CHI,CHI,4.257000000000005,302.316,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and then she said her earrin, her earrings,0.0,CHI,MOT,7.778999999999996,306.573,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 her earrings, she gave her earrings,0.0,MOT,MOT,3.3250000000000455,314.352,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 she gave her earrings, and she gave her the pretty dress,0.0,MOT,MOT,0.9809999999999945,317.677,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 and she gave her the pretty dress, how'd did she do it,0.0,MOT,MOT,3.0919999999999845,318.658,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 how'd did she do it, what was the magic words,0.0,MOT,MOT,0.7490000000000236,321.75,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 what was the magic words, Bibbidi_Bobbidi,0.0,MOT,CHI,1.3799999999999955,322.499,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 Bibbidi_Bobbidi, Boo,0.0,CHI,MOT,1.9459999999999695,323.879,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 Boo, Boo,0.0,MOT,CHI,1.629000000000019,325.825,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 Boo, that's the Bibbidi_Bobbidi song right here,0.0,CHI,CHI,0.9809999999999945,327.454,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 that's the Bibbidi_Bobbidi song right here, wow,0.0,CHI,MOT,3.507000000000005,328.435,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 wow, when you press the button,0.0,MOT,CHI,2.4289999999999736,331.942,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
 when you press the button, and she got the pretty dress and what else did she get on her feet,0.0,CHI,MOT,3.0920000000000414,334.371,False,['P2Y09M16D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020916.xml
