utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 are you having trouble with Avril, is purple your favorite color Emma,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 is purple your favorite color Emma, yeah,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, yup,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yup, so naturally you got a purple mat,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so naturally you got a purple mat, yes,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yes, xxx,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx, and the blue ones are for my mom and dad,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 and the blue ones are for my mom and dad, what's for your mom and dad,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what's for your mom and dad, do we hafta get Avril off your mat,s1 or s2 media info not available,LAU,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 do we hafta get Avril off your mat, no,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no, you really wanna be on the mat don't ya you,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you really wanna be on the mat don't ya you, are you trying to do a head stand,s1 or s2 media info not available,FAT,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 are you trying to do a head stand, yeah,s1 or s2 media info not available,FAT,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, I don't know I've actually seen a head stand out of you though,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I don't know I've actually seen a head stand out of you though, tell tell me what else you know Emma,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 tell tell me what else you know Emma, there are videos in containers under the wood couch,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 there are videos in containers under the wood couch, uh huh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh huh, so show me some more yoga I'd like to see it,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so show me some more yoga I'd like to see it, there's so many things xxx,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 there's so many things xxx, some movies,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 some movies, what what's your favorite movie Emma,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what what's your favorite movie Emma, Clifford,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 Clifford, what is it,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what is it, Clifford,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 Clifford, Clifford,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 Clifford, what's it called just Clifford,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what's it called just Clifford, The Red Dog,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 The Red Dog, oh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh, did you give up on yoga already,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 did you give up on yoga already, uh uh,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uh uh, no,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 no, do you have a favorite pose to do,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 do you have a favorite pose to do, yeah,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, how about triangle pose Emma,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 how about triangle pose Emma, mm hm is that your favorite,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 mm hm is that your favorite, uhuoh I don't know,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 uhuoh I don't know, you dunno don't know,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you dunno don't know, xxx,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 xxx, I haven't seen you do warrior pose for a while either,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I haven't seen you do warrior pose for a while either, very nice,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 very nice, I'm just going to get something,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm just going to get something, alright I'll be back in a minute Emma I'm gonna try and calm Avril down,s1 or s2 media info not available,CHI,FAT,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 alright I'll be back in a minute Emma I'm gonna try and calm Avril down, what is all this,s1 or s2 media info not available,FAT,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what is all this, plates that Shamis and me drawed on once,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 plates that Shamis and me drawed on once, plates that you what,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 plates that you what, that Shamis and me drawed on once,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 that Shamis and me drawed on once, oh who's that,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh who's that, my friend,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 my friend, oh yeah,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh yeah, you're making quite a mess huh,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you're making quite a mess huh, I wanna I wanna wanna show you something,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I wanna I wanna wanna show you something, okay,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 okay, I can jump from,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I can jump from, oh my,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 oh my, you have a lot of toys in here,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you have a lot of toys in here, yeah,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, which one's your favorite toy,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 which one's your favorite toy, have ya you,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 have ya you, I'm only four,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 I'm only four, you're only four,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 you're only four, so you're not in school yet,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 so you're not in school yet, yeah,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 yeah, are you in school yet,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 are you in school yet, what do you do all day long Emma,s1 or s2 media info not available,LAU,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 what do you do all day long Emma, mommy goes to work in the afternoon,s1 or s2 media info not available,LAU,CHI,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
 mommy goes to work in the afternoon, uh huh,s1 or s2 media info not available,CHI,LAU,media info not available,False,['P4Y01M25D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040125.xml
